,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,23,5,4,2,5,13,5,12,12,1,21,7
C#,16,3,2,5,4,6,5,6,6,2,2,2
D,1,3,3,4,1,9,1,11,1,3,2,2
D#,6,5,6,13,8,11,4,1,15,1,10,5
E,8,2,1,2,5,6,1,4,6,3,10,1
F,10,3,1,16,5,10,1,10,13,2,5,7
F#,5,2,1,2,1,2,30,2,3,22,2,9
G,12,9,16,4,6,8,3,3,5,2,3,1
G#,12,5,11,19,1,9,2,12,6,4,4,2
A,2,1,1,2,1,1,1,2,2,1,2,3
A#,10,6,3,9,13,5,2,1,13,2,8,2
B,8,4,5,5,3,3,2,7,4,3,4,1
