,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,150,47,99,25,114,26,2,51,13,80,69,167
C#,53,26,109,29,49,12,4,1,51,23,4,66
D,99,88,133,32,209,87,22,36,1,32,33,79
D#,29,33,26,77,75,55,5,2,2,10,1,21
E,141,53,200,56,354,129,67,53,37,138,4,45
F,35,4,100,65,140,162,33,127,5,51,7,1
F#,6,10,28,9,70,18,81,67,37,37,3,11
G,63,1,23,9,70,126,65,118,51,76,15,28
G#,9,13,4,2,27,16,32,45,77,96,15,32
A,54,19,61,9,112,75,52,96,85,362,50,138
A#,48,9,18,1,4,15,1,13,19,58,86,25
B,156,73,50,22,52,9,10,36,41,151,13,92
