,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,20,2,36,4,20,20,15,34,10,38,6
C#,6,9,33,4,93,5,45,13,1,6,7,20
D,2,28,15,32,11,7,68,4,4,21,6,91
D#,21,10,12,3,9,15,15,40,12,0,35,16
E,4,49,24,6,2,5,51,41,4,6,27,38
F,29,4,6,27,3,20,8,18,10,0,17,2
F#,10,94,37,9,43,3,50,20,1,7,39,107
G,29,8,12,27,12,6,58,13,10,6,2,16
G#,36,1,0,24,0,15,5,12,9,5,2,7
A,7,9,18,0,15,0,3,12,12,24,29,0
A#,33,12,3,17,30,17,29,8,2,12,6,13
B,10,18,103,31,30,2,77,10,7,11,26,15
