,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,33,2,20,4,19,6,8,6,8,17,22,20
C#,2,2,8,4,14,3,4,6,8,1,4,4
D,16,6,3,4,62,3,2,12,2,25,19,4
D#,2,2,7,10,11,7,7,3,2,7,16,3
E,25,11,19,13,52,16,6,7,55,57,6,20
F,7,3,19,2,29,9,2,6,12,14,30,1
F#,14,5,9,6,12,4,2,1,18,5,8,8
G,25,2,3,4,6,16,7,5,9,1,2,22
G#,8,10,46,2,12,5,4,5,15,24,2,2
A,18,4,11,4,69,3,4,5,6,7,1,32
A#,3,2,36,14,2,16,2,1,2,19,10,4
B,32,10,10,12,6,3,5,3,4,6,3,6
