,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,44,7,24,5,48,70,2,27,14,22,39,18
C#,6,6,10,10,5,8,20,14,4,3,2,4
D,26,8,8,18,19,20,18,21,3,32,17,6
D#,2,4,8,2,4,4,25,1,9,11,23,1
E,11,2,15,14,5,45,2,33,1,4,23,23
F,60,16,13,8,20,104,6,29,12,44,27,10
F#,2,16,4,22,2,1,27,10,2,2,29,9
G,28,3,4,2,2,22,3,33,30,18,61,6
G#,19,2,7,9,3,25,16,33,8,4,1,6
A,59,6,6,4,8,31,9,12,21,17,10,9
A#,38,16,24,2,30,14,12,4,12,22,40,2
B,24,1,16,8,8,1,6,2,4,7,1,2
