,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,221,39,44,77,74,73,15,123,148,70,21,37
C#,90,145,19,19,80,84,69,9,51,20,62,22
D,44,13,63,50,7,57,11,71,27,15,33,28
D#,100,35,45,95,12,36,104,97,49,4,60,36
E,38,29,27,13,51,21,5,87,77,26,12,13
F,78,57,42,55,12,99,45,39,112,19,63,28
F#,24,105,17,39,14,33,42,68,37,48,59,60
G,151,23,51,99,44,54,69,197,43,26,29,70
G#,67,111,27,78,42,73,101,56,134,23,26,51
A,30,43,12,13,22,57,31,7,32,57,47,23
A#,26,62,19,75,13,35,39,53,50,45,78,36
B,73,9,53,60,28,27,15,48,29,21,41,103
