,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,7,28,11,22,3,6,30,3,22,5,8,12
C#,35,37,2,39,27,4,30,8,28,19,14,31
D,12,5,2,3,1,1,3,1,15,12,20,27
D#,17,76,11,41,28,13,40,4,78,7,6,6
E,4,16,5,57,27,3,32,1,23,22,4,15
F,1,1,1,7,6,1,7,7,2,2,2,5
F#,6,36,1,35,47,2,12,4,48,22,18,33
G,6,6,14,14,2,2,6,3,18,3,2,1
G#,35,27,13,56,14,17,50,30,63,16,15,36
A,6,25,4,3,24,1,24,2,25,20,2,18
A#,14,11,3,18,13,55,3,1,15,4,2,4
B,3,7,1,21,17,8,27,3,19,34,12,1
