,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,84,1,81,106,48,12,19,24,14,30,43,6
C#,25,52,4,12,24,4,51,12,2,8,4,78
D,52,16,162,45,4,22,66,224,3,71,54,6
D#,34,10,51,26,12,16,29,123,18,7,12,2
E,1,14,16,10,2,2,4,10,10,8,2,5
F,2,9,6,30,4,21,8,8,12,26,13,8
F#,11,23,21,4,38,1,9,23,38,139,19,96
G,82,12,48,32,8,31,38,192,2,74,211,8
G#,2,20,6,4,8,2,18,1,10,4,28,4
A,106,14,89,32,6,4,53,68,8,66,41,6
A#,25,6,228,19,2,7,9,43,10,56,37,4
B,3,4,15,6,22,4,62,2,8,12,36,3
