,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,5,31,5,12,18,3,13,3,6,1,16,5
C#,16,40,25,12,2,12,3,5,15,1,7,3
D,18,16,5,19,2,16,7,13,6,1,7,21
D#,14,17,12,15,2,10,19,2,23,1,3,2
E,2,3,4,2,4,24,3,2,2,28,6,1
F,2,9,4,19,2,20,16,2,24,1,13,3
F#,14,2,4,10,4,24,11,1,19,13,15,2
G,20,2,1,3,11,1,1,3,21,7,4,6
G#,8,18,1,12,4,15,23,15,18,22,35,9
A,8,1,3,1,4,19,2,3,10,1,19,2
A#,22,7,3,13,2,13,8,3,33,12,15,10
B,9,6,3,2,2,1,6,4,1,2,14,2
