,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,17,16,1,35,21,61,10,4,9,12,6,7
C#,17,64,1,25,78,11,31,9,15,22,28,34
D,3,3,9,48,15,8,8,61,1,2,1,5
D#,12,51,2,48,46,3,78,14,27,21,3,16
E,6,49,9,59,193,8,41,20,116,35,28,54
F,3,1,2,9,8,6,23,1,10,1,7,1
F#,16,21,4,32,53,19,85,27,23,54,14,37
G,6,8,3,3,25,79,12,12,10,32,15,5
G#,20,42,4,21,37,6,33,2,78,41,8,99
A,18,37,5,36,23,2,27,2,41,50,8,32
A#,10,34,2,3,23,4,9,2,13,8,18,24
B,10,9,13,50,97,5,28,6,47,35,14,75
