,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,2,24,44,4,32,10,2,22,3,2,6
C#,2,21,14,12,6,4,40,8,6,6,34,17
D,21,20,8,2,6,2,10,4,32,3,87,1
D#,22,12,2,4,14,12,10,17,2,11,4,2
E,6,109,10,14,6,2,14,2,6,2,20,10
F,21,2,2,2,194,104,10,2,8,2,4,2
F#,4,22,3,6,13,8,76,2,30,15,6,53
G,3,10,9,1,6,2,12,4,35,4,2,8
G#,8,12,39,4,49,34,26,4,10,8,4,8
A,6,22,6,30,2,2,1,6,14,8,80,10
A#,17,39,93,2,11,4,8,48,8,4,8,8
B,4,13,11,4,20,10,22,7,2,16,16,27
