,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,56,6,1,100,3,25,14,39,22,7,17,6
C#,9,5,4,1,3,2,24,6,2,3,5,3
D,3,6,2,25,1,51,1,11,32,8,10,8
D#,47,21,41,37,3,20,8,3,44,8,10,9
E,2,3,12,5,8,2,7,29,1,2,2,32
F,1,5,1,30,1,24,2,18,102,1,4,16
F#,13,34,1,3,7,1,13,3,17,13,1,12
G,58,5,12,2,15,31,10,116,23,3,23,46
G#,43,1,29,23,3,67,8,40,37,2,15,1
A,3,11,9,5,9,3,1,7,1,4,3,9
A#,5,3,9,20,4,4,35,20,23,2,20,3
B,2,1,8,15,40,1,12,35,9,9,2,41
