,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,181,16,57,33,165,130,20,105,13,69,32,68
C#,10,21,10,18,35,9,15,12,19,29,6,14
D,100,5,93,10,57,120,22,143,34,77,15,97
D#,17,19,6,23,14,18,13,50,14,36,29,15
E,97,14,82,15,129,53,17,144,69,90,6,34
F,57,6,45,13,75,311,5,72,22,261,46,58
F#,15,10,10,12,24,7,8,10,16,52,11,9
G,155,12,99,29,85,106,12,370,9,52,70,110
G#,31,24,6,6,33,8,32,10,32,7,12,79
A,159,50,111,26,43,176,26,112,22,103,15,51
A#,12,19,82,50,14,14,2,19,6,24,52,2
B,55,2,172,19,75,20,12,62,24,94,2,44
