,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,258,48,9,40,37,191,8,50,82,54,40,28
C#,36,72,23,20,2,43,2,24,37,14,46,4
D,9,12,16,2,10,28,50,32,13,18,10,4
D#,4,18,4,74,4,36,58,50,44,16,14,17
E,18,4,4,2,40,54,1,52,2,10,2,2
F,108,28,19,30,39,299,4,38,139,56,92,6
F#,2,2,11,14,9,4,4,8,1,40,18,2
G,46,19,17,10,22,64,28,78,47,6,120,4
G#,203,2,13,28,16,70,4,60,129,24,38,4
A,73,8,19,14,22,32,4,4,5,44,37,6
A#,46,104,13,44,10,32,9,52,70,28,78,4
B,36,6,24,44,4,6,1,1,6,1,3,6
