,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,66,17,31,9,1,2,14,39,22,1,4,53
C#,5,165,10,10,38,2,3,6,10,2,6,96
D,29,2,3,10,1,7,1,11,32,8,1,5
D#,5,12,1,16,33,20,74,3,2,18,1,21
E,2,22,1,19,52,15,19,41,167,1,5,54
F,1,1,4,2,5,2,13,18,18,2,1,2
F#,1,4,2,38,39,4,26,18,23,77,1,30
G,2,5,12,8,32,5,9,15,6,2,12,12
G#,1,26,1,12,84,8,38,3,37,25,1,118
A,3,5,9,12,16,3,41,8,34,7,6,33
A#,4,4,9,2,2,4,5,6,1,3,4,25
B,66,89,4,45,97,2,34,12,55,30,15,293
