,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,5,7,14,2,6,14,10,13,33,5,15,26
C#,2,40,4,4,46,4,16,2,2,4,4,21
D,23,5,4,4,14,12,5,3,4,2,17,4
D#,6,2,2,29,2,4,2,3,19,2,5,6
E,2,32,24,10,6,8,4,4,18,48,4,12
F,15,3,6,4,12,10,4,7,10,22,2,2
F#,4,12,1,4,5,8,16,10,4,31,4,4
G,6,2,4,6,4,22,9,6,7,5,7,6
G#,2,7,8,22,8,4,6,8,9,14,3,2
A,18,6,8,4,38,3,22,21,5,12,24,8
A#,3,4,19,3,8,4,3,8,2,41,3,4
B,18,1,10,10,8,4,2,6,8,5,4,4
