,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,31,4,7,7,2,12,1,18,8,2,33,4
C#,7,12,6,9,7,1,5,32,6,5,4,8
D,9,6,8,5,2,7,1,15,11,1,10,8
D#,11,5,8,59,5,19,4,27,21,6,38,11
E,16,6,1,6,9,1,6,1,9,2,2,5
F,9,2,5,20,1,16,2,12,8,4,4,6
F#,1,5,1,4,2,2,5,36,12,5,4,11
G,17,3,22,48,47,11,28,41,14,17,31,31
G#,15,3,6,4,6,13,11,14,25,14,21,13
A,11,6,3,2,5,3,6,5,5,2,15,7
A#,14,4,11,42,3,2,5,64,16,3,33,2
B,4,14,5,8,7,2,6,6,10,9,4,15
