,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,4,18,19,21,1,2,52,1,14,12,6,2
C#,13,20,16,15,87,10,16,1,48,24,5,10
D,2,4,8,10,18,1,4,2,3,6,1,13
D#,13,53,8,9,20,28,14,3,62,6,8,2
E,3,45,4,37,10,8,41,1,60,24,6,6
F,3,8,35,7,4,8,9,21,5,1,3,2
F#,25,29,4,31,29,9,13,15,43,32,9,6
G,25,4,5,4,1,1,5,2,22,1,19,1
G#,54,43,1,42,39,5,67,16,73,33,4,5
A,1,18,6,13,27,1,12,1,38,4,3,16
A#,2,9,3,7,3,2,6,1,4,2,13,6
B,2,14,4,2,6,2,6,6,10,8,13,12
