,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,44,20,8,28,10,37,2,19,34,17,94,21
C#,57,108,26,13,24,2,10,2,2,6,16,19
D,28,11,170,111,6,52,25,12,14,1,36,22
D#,45,46,59,254,28,80,57,86,30,23,107,40
E,4,30,14,13,75,35,12,15,7,5,10,2
F,10,1,52,104,15,62,45,46,90,1,41,17
F#,3,7,18,53,18,50,123,37,13,21,29,12
G,14,2,10,87,17,57,21,80,94,17,132,11
G#,24,10,34,48,14,72,33,86,79,3,62,34
A,18,9,8,3,9,1,15,20,2,41,47,4
A#,61,30,65,116,10,30,32,127,109,20,351,53
B,26,11,24,26,5,6,9,12,25,13,78,101
