,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,19,1,3,1,8,11,2,14,4,14,1
C#,8,18,27,8,4,17,8,6,169,28,58,30
D,3,1,16,2,8,6,12,12,1,24,3,11
D#,12,14,3,18,2,19,23,2,12,17,10,8
E,4,5,12,5,16,7,2,1,8,2,4,1
F,5,40,6,34,12,83,15,1,20,1,43,8
F#,12,12,8,9,5,27,16,8,2,9,21,7
G,4,10,12,2,2,2,1,10,1,2,3,14
G#,12,181,2,18,1,6,9,1,16,2,8,4
A,6,13,16,5,6,9,7,5,7,8,18,8
A#,17,9,6,17,6,78,21,4,11,5,42,9
B,1,2,4,11,24,7,3,41,7,3,17,6
