,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,47,29,20,12,77,39,12,5,8,19,6,20
C#,18,139,85,31,210,32,63,4,35,115,16,74
D,12,75,64,17,130,19,80,47,13,55,5,35
D#,5,12,7,18,49,5,47,5,13,15,2,41
E,19,143,74,45,263,22,93,90,169,200,19,109
F,18,13,14,5,15,25,26,13,34,39,4,13
F#,13,39,35,23,83,13,78,13,68,135,9,113
G,57,7,12,2,19,5,14,26,13,31,4,56
G#,14,86,25,13,94,11,29,9,57,90,13,162
A,65,176,85,17,151,19,87,11,71,200,12,118
A#,2,13,5,1,4,7,21,10,2,8,21,28
B,24,89,126,42,151,17,73,11,120,105,11,155
