,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,10,4,34,77,7,10,2,2,1,6,15,7
C#,1,7,17,2,3,5,32,1,15,2,18,30
D,22,3,8,2,34,4,2,11,3,17,7,1
D#,69,1,2,239,1,6,1,32,51,6,30,1
E,1,5,16,1,1,48,1,3,6,5,1,2
F,2,3,3,1,29,13,5,33,1,11,7,1
F#,1,41,1,3,4,1,18,12,1,13,2,2
G,11,1,13,1,6,27,2,6,1,34,5,2
G#,1,1,2,43,4,8,1,1,76,2,15,1
A,6,3,9,7,7,2,1,33,10,6,36,13
A#,18,1,6,1,1,5,3,5,11,33,1,2
B,15,5,1,2,2,22,1,3,1,5,1,1
