,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,14,44,10,38,14,46,7,4,5,14,28,10
C#,34,27,10,41,11,66,38,8,6,15,22,8
D,2,3,6,13,1,41,3,5,4,1,11,21
D#,12,34,8,20,3,48,36,20,30,8,23,5
E,3,2,5,2,3,8,3,16,4,8,4,1
F,35,25,9,34,5,88,17,6,45,24,115,7
F#,6,13,4,17,3,28,16,2,24,6,53,3
G,18,1,18,5,1,14,1,3,11,3,24,16
G#,16,43,3,9,4,11,21,3,67,2,36,6
A,24,9,1,4,14,11,1,3,18,2,32,2
A#,58,67,51,63,4,48,21,10,18,13,180,5
B,2,8,1,1,4,1,3,4,3,4,11,1
