,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,2,13,2,49,1,17,17,25,24,6,17,6
C#,7,77,2,44,4,24,20,16,43,8,45,22
D,6,3,8,17,11,2,68,4,6,21,7,91
D#,26,57,15,24,2,27,16,12,58,4,4,10
E,4,8,24,6,3,7,51,3,4,6,1,38
F,10,30,4,13,3,19,37,8,47,8,5,57
F#,4,34,2,28,43,33,17,12,12,8,23,3
G,30,21,3,26,2,24,4,18,18,6,8,4
G#,15,52,8,60,3,36,41,8,58,4,12,9
A,3,18,18,4,15,4,4,12,4,24,4,0
A#,28,23,13,28,1,10,18,20,31,15,2,13
B,6,9,4,11,30,5,4,4,1,2,19,10
