,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,46,4,5,33,4,44,6,15,12,7,53,1
C#,6,29,6,16,5,14,17,8,13,15,11,19
D,4,21,12,4,10,11,22,2,2,12,9,5
D#,13,8,1,9,4,8,37,1,4,16,24,2
E,12,5,8,5,8,4,4,4,6,20,11,8
F,72,29,2,4,4,57,18,6,33,4,19,12
F#,19,12,23,19,4,14,22,1,23,20,6,16
G,12,2,2,10,3,11,8,3,4,2,12,2
G#,4,10,6,4,18,23,18,40,20,20,12,8
A,12,30,13,23,13,4,9,8,16,6,16,12
A#,26,6,10,20,6,47,30,2,20,13,47,24
B,7,32,13,2,4,4,17,4,2,12,2,6
