,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,15,10,4,24,14,9,23,5,4,36,7,14
C#,49,1,21,7,1,34,22,3,28,1,13,20
D,13,1,12,20,2,15,5,13,2,9,12,1
D#,10,26,11,43,38,9,91,4,11,60,6,32
E,15,18,5,18,11,3,38,1,4,5,1,4
F,5,21,11,10,10,38,56,33,62,7,8,10
F#,14,26,2,56,38,59,114,1,32,4,16,22
G,2,3,2,2,5,30,1,2,4,2,14,12
G#,2,16,2,6,2,13,59,3,55,48,7,41
A,39,163,12,101,3,11,61,29,20,20,6,44
A#,18,1,36,4,2,3,24,25,6,7,17,4
B,28,18,1,50,26,16,7,4,22,27,2,59
