,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,116,20,32,59,82,60,28,22,10,77,84,21
C#,71,154,24,24,62,34,17,21,27,45,18,32
D,58,36,65,4,36,135,28,13,36,37,24,48
D#,10,48,14,50,5,58,16,22,32,28,16,6
E,37,48,99,12,97,44,26,86,55,81,16,11
F,68,15,78,46,82,364,8,26,80,127,43,28
F#,8,8,10,10,22,7,14,4,2,88,22,3
G,42,28,8,6,54,48,19,40,18,28,88,20
G#,24,16,22,34,15,36,14,28,32,41,54,83
A,132,72,46,22,83,90,34,64,31,338,32,23
A#,37,46,55,30,39,49,8,48,42,50,63,1
B,8,38,67,8,35,40,5,6,34,27,8,24
