,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,7,2,4,2,21,2,10,19,22,6,2,4
C#,2,21,2,12,10,4,2,8,6,5,34,21
D,21,2,6,4,10,18,10,12,32,6,87,1
D#,22,2,2,6,2,4,8,20,6,2,6,2
E,10,4,2,10,8,12,6,14,18,4,2,6
F,8,2,4,4,6,12,2,24,6,2,2,2
F#,4,2,3,4,20,8,4,18,10,4,4,4
G,17,10,12,10,3,14,8,26,4,36,8,30
G#,8,2,39,4,6,34,27,4,10,10,10,16
A,14,18,6,4,2,4,1,16,19,2,4,16
A#,17,4,6,8,11,2,4,6,4,6,16,4
B,10,6,16,14,10,10,4,12,9,4,4,30
