,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,15,15,15,2,10,15,7,7,2,22,3,42
C#,8,45,37,2,40,5,5,4,4,9,3,6
D,46,17,231,5,37,26,14,35,2,32,7,44
D#,8,5,3,2,18,12,7,21,1,14,2,3
E,5,38,46,9,59,10,38,27,1,22,2,11
F,1,4,21,6,13,30,11,5,12,7,5,8
F#,2,3,24,8,36,11,65,44,8,36,1,4
G,10,1,29,4,35,10,52,44,9,27,40,14
G#,2,6,1,20,3,12,6,4,18,21,2,5
A,22,6,51,3,4,5,27,49,15,88,8,41
A#,1,4,2,5,2,3,2,39,3,15,6,8
B,29,24,37,1,11,5,8,17,3,39,12,46
