,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,1,4,7,10,11,13,10,12,2,12,46,12
C#,18,9,19,4,5,7,3,9,6,20,4,16
D,14,11,18,12,38,47,6,6,16,12,2,16
D#,17,4,9,4,13,9,6,18,73,7,30,3
E,6,15,29,2,13,8,6,13,21,28,2,24
F,10,3,8,4,21,8,2,4,2,34,71,6
F#,21,2,12,6,7,6,22,4,10,10,8,3
G,2,14,5,6,6,29,6,6,2,7,6,11
G#,8,47,24,2,8,4,3,2,93,10,2,29
A,23,21,38,2,25,14,4,5,23,10,11,12
A#,42,2,5,6,2,4,1,11,9,7,3,4
B,2,17,24,3,14,2,9,16,6,24,1,12
