,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,7,14,8,2,14,10,13,33,5,15,2
C#,2,12,4,2,6,4,10,2,10,10,4,2
D,23,5,4,8,14,12,5,3,4,2,2,4
D#,6,8,8,2,2,8,41,4,8,4,5,9
E,2,2,24,5,6,8,10,18,15,8,6,18
F,15,3,6,8,12,10,8,7,10,22,2,2
F#,4,14,1,28,10,8,10,10,2,17,4,35
G,6,2,4,2,6,22,8,2,7,4,2,6
G#,2,4,8,4,16,4,24,8,6,6,8,82
A,18,4,8,8,13,3,14,21,15,8,24,26
A#,3,6,2,8,3,2,10,8,2,41,9,2
B,6,4,10,23,32,4,17,6,66,27,1,63
