,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,1,22,22,3,3,2,12,14,1,11,8
C#,1,1,12,3,8,52,2,5,1,5,11,18
D,1,2,6,2,18,3,2,21,3,12,20,27
D#,2,11,2,48,5,15,32,1,3,3,17,14
E,4,30,5,12,23,14,7,15,30,6,8,18
F,11,21,1,9,8,30,19,1,8,5,2,1
F#,2,16,2,20,12,4,4,3,21,2,10,39
G,2,5,14,1,13,8,5,1,1,2,2,9
G#,3,1,7,7,9,1,11,4,1,7,25,8
A,8,12,1,1,7,4,6,1,9,4,1,13
A#,3,24,1,16,12,5,2,1,3,2,1,4
B,7,4,7,27,10,2,47,3,10,18,6,41
