,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,5,8,19,16,6,8,5,37,1,19,18,27
C#,6,19,107,14,18,4,3,5,8,9,1,16
D,37,66,169,12,56,33,12,43,1,67,43,9
D#,45,6,6,218,14,50,3,9,9,4,96,2
E,15,8,69,3,63,40,17,1,6,43,6,6
F,9,1,46,51,61,28,7,49,3,30,7,2
F#,2,5,10,3,20,4,60,23,6,18,4,6
G,54,3,19,56,14,59,19,63,15,81,22,1
G#,3,4,1,8,1,4,2,5,8,35,3,6
A,6,61,83,3,26,43,24,59,19,240,46,17
A#,18,13,15,113,12,19,2,34,19,47,91,16
B,3,11,5,5,12,3,2,5,6,37,16,17
