,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,88,1,55,2,27,11,3,39,8,15,5,11
C#,1,2,8,4,3,3,4,6,8,1,4,4
D,2,3,24,4,44,53,24,33,2,27,19,6
D#,2,2,7,10,11,7,2,3,2,7,16,3
E,9,11,17,13,6,19,6,55,55,6,5,20
F,28,3,7,2,7,9,1,66,12,16,1,6
F#,3,5,18,6,2,4,2,1,18,16,8,8
G,61,2,46,4,28,11,7,30,6,5,3,74
G#,2,10,46,2,3,5,4,5,15,6,2,2
A,44,4,12,4,69,24,4,14,3,12,1,15
A#,2,2,1,14,3,2,2,5,2,19,10,4
B,18,10,38,12,6,12,3,21,4,21,1,1
