,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,71,22,6,145,2,15,19,1,177,7,16,1
C#,41,69,11,81,148,69,11,19,192,35,99,11
D,5,1,28,2,16,3,19,1,9,14,2,29
D#,189,79,2,115,22,1,85,36,285,8,87,67
E,1,147,15,31,72,22,5,21,109,48,14,22
F,8,101,1,9,1,24,3,1,63,5,11,2
F#,16,16,22,94,13,5,56,5,79,19,4,20
G,1,26,2,41,24,12,7,42,7,10,39,6
G#,127,208,10,299,103,87,86,19,237,28,14,39
A,7,37,12,8,47,4,18,11,31,22,8,3
A#,12,76,1,98,11,6,4,53,13,4,61,18
B,4,4,22,53,28,3,36,1,56,4,6,40
