,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,20,34,7,24,4,10,15,1,1,8,4,1
C#,1,8,6,14,34,2,17,9,3,22,2,13
D,2,12,31,4,13,6,99,31,14,44,5,22
D#,6,1,58,30,44,59,2,10,13,18,126,8
E,32,13,17,2,5,11,4,50,4,12,1,6
F,4,1,3,2,3,2,14,6,34,16,38,6
F#,2,12,50,16,8,1,26,4,2,58,1,29
G,1,14,24,18,21,5,8,4,10,34,2,37
G#,6,2,2,16,2,18,7,12,1,2,4,9
A,14,44,76,2,15,9,16,26,10,40,3,15
A#,6,3,3,88,20,76,2,1,106,7,19,10
B,2,8,45,14,7,6,14,25,4,27,2,9
