,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,22,23,3,17,7,1,13,6,5,15,21,10
C#,12,186,28,45,71,9,58,13,35,7,26,45
D,20,37,29,9,16,11,24,13,10,7,9,24
D#,16,41,6,35,37,8,55,4,18,14,4,23
E,1,85,40,32,123,7,56,22,11,14,17,22
F,2,4,13,6,6,15,18,2,29,3,2,5
F#,16,21,13,39,57,32,155,29,34,40,31,98
G,1,10,21,5,30,1,32,32,5,12,15,15
G#,12,35,5,8,16,11,51,8,40,16,28,37
A,20,12,6,7,14,2,37,22,21,31,17,17
A#,12,50,13,6,16,3,17,16,21,26,74,31
B,9,31,32,52,37,5,48,12,38,21,41,136
