,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,70,24,38,21,22,14,16,26,26,56,14,24
C#,12,164,59,25,145,14,81,50,34,101,62,49
D,47,82,263,5,74,58,138,118,28,66,30,182
D#,33,24,5,28,19,6,54,14,11,31,11,29
E,49,155,102,18,193,19,68,113,21,75,22,68
F,14,22,72,5,8,56,28,9,20,30,5,19
F#,21,86,173,55,66,18,240,43,26,111,22,93
G,25,42,117,27,145,11,51,176,4,77,31,78
G#,11,42,21,5,32,21,25,4,69,21,12,34
A,46,53,75,53,91,35,112,96,20,265,7,60
A#,6,41,31,6,18,12,55,37,4,8,41,12
B,17,61,135,17,90,24,85,98,34,73,14,202
