,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,38,34,14,4,3,15,4,6,10,6,8,12
C#,16,202,65,15,18,10,131,1,15,38,32,76
D,18,116,106,12,40,4,18,18,8,26,4,22
D#,8,20,4,28,20,12,6,21,14,14,10,16
E,2,24,54,8,136,16,34,4,24,46,6,10
F,8,14,10,6,12,40,61,3,14,20,3,8
F#,6,95,45,16,62,46,198,25,51,61,30,50
G,6,4,18,28,4,16,30,21,6,2,16,6
G#,14,14,7,20,22,22,83,2,64,78,2,16
A,8,36,47,16,32,10,47,25,120,161,16,60
A#,1,23,2,14,8,4,37,19,2,20,27,8
B,32,40,20,6,10,4,31,8,16,106,11,134
