,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,88,19,18,10,20,84,4,21,14,33,45,10
C#,27,111,7,27,8,42,22,8,46,16,51,13
D,43,1,16,2,21,21,1,6,4,17,19,5
D#,12,46,7,24,6,16,11,1,11,1,9,1
E,20,4,12,4,33,25,1,30,1,35,29,1
F,37,44,40,28,25,228,22,18,41,74,27,8
F#,1,18,4,16,3,22,32,6,9,2,17,10
G,37,8,9,4,32,27,4,26,8,32,18,3
G#,6,46,7,11,16,49,18,4,57,6,20,4
A,61,6,25,3,32,53,1,34,6,55,29,5
A#,25,68,16,7,18,18,14,48,19,32,44,6
B,10,7,2,2,3,6,6,2,9,7,7,5
