,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,42,13,18,48,11,16,12,65,16,10,16,6
C#,15,15,5,14,32,12,4,9,2,21,7,2
D,9,1,5,35,6,10,6,24,2,3,2,3
D#,52,18,15,55,9,28,4,90,29,4,73,37
E,7,47,6,7,3,7,8,14,3,24,9,13
F,17,4,14,16,3,15,4,28,7,5,17,3
F#,3,4,7,4,4,4,2,4,10,27,5,3
G,48,5,30,99,16,19,1,55,46,6,14,9
G#,19,5,1,42,3,12,10,13,56,11,22,13
A,3,23,3,4,23,8,13,3,11,3,12,3
A#,30,2,4,48,6,9,4,36,12,10,55,10
B,10,2,3,2,16,8,4,4,15,3,4,3
