,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,2,4,3,8,4,22,8,3,1,4,25,4
C#,1,11,8,2,34,11,22,2,6,20,3,51
D,1,2,14,2,13,46,69,13,27,36,33,27
D#,8,4,10,15,6,11,15,10,2,7,29,8
E,4,59,13,11,6,2,68,10,32,76,27,26
F,9,8,27,11,24,2,2,13,3,2,17,1
F#,8,8,23,8,67,6,8,20,34,96,4,61
G,14,13,8,4,6,30,4,4,5,3,118,75
G#,1,16,17,12,3,11,36,1,9,31,1,43
A,3,43,44,8,60,7,56,53,30,22,17,32
A#,24,4,78,6,5,41,6,26,4,51,23,4
B,3,16,71,2,97,3,37,8,28,55,2,13
