,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,30,3,69,19,8,4,5,28,2,10,16,14
C#,1,22,64,8,94,2,32,52,1,65,1,60
D,53,69,119,28,127,54,245,142,16,79,9,77
D#,12,14,11,6,36,12,3,4,1,8,26,12
E,8,43,136,17,38,42,66,84,47,101,15,21
F,12,1,26,7,34,33,8,17,8,54,19,7
F#,14,29,169,18,88,5,24,41,30,205,12,45
G,27,45,168,4,38,25,36,141,11,125,60,120
G#,4,6,11,7,34,4,22,3,6,52,4,33
A,31,121,98,4,61,40,187,141,38,175,51,121
A#,9,4,27,29,1,4,7,63,9,40,13,36
B,18,51,120,25,44,2,18,87,14,161,19,31
