,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,70,10,16,42,139,19,53,37,3,76,7,38
C#,6,39,9,22,118,6,46,26,11,25,16,26
D,27,16,26,16,27,8,52,50,19,43,11,8
D#,22,15,7,48,94,153,127,31,13,34,9,37
E,69,45,47,75,365,2,84,323,56,142,39,105
F,9,4,2,157,8,9,4,2,12,15,122,14
F#,41,23,23,52,80,2,126,90,7,183,50,78
G,51,38,29,19,137,6,69,173,5,62,79,203
G#,10,10,11,2,24,5,11,3,8,14,3,56
A,148,67,36,63,94,8,91,51,11,80,25,61
A#,13,64,24,20,48,2,23,16,1,7,60,41
B,44,19,73,78,217,12,69,70,11,54,20,152
