,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,90,26,24,5,79,21,8,67,2,74,10,89
C#,3,15,7,6,14,3,22,10,2,20,12,13
D,65,15,86,123,47,12,16,98,2,39,11,51
D#,9,10,6,10,6,158,32,10,18,3,7,9
E,45,12,63,22,35,39,28,23,7,52,8,28
F,41,2,11,176,40,6,10,7,2,9,31,6
F#,12,10,22,25,36,2,32,38,5,35,2,35
G,64,6,61,9,29,31,36,135,8,24,25,63
G#,7,3,2,9,3,33,3,6,7,14,1,26
A,74,35,66,3,34,5,36,41,6,61,19,58
A#,5,16,18,10,4,21,1,20,11,15,8,4
B,54,3,76,12,35,9,30,37,20,92,9,140
