,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,8,22,29,9,14,8,4,15,4,20,36,4
C#,8,4,72,6,19,18,26,1,11,47,22,2
D,16,60,92,102,3,12,12,12,4,24,32,7
D#,20,23,55,113,4,36,4,48,30,6,14,4
E,3,1,3,3,6,4,2,34,68,55,3,94
F,18,4,16,39,31,262,12,33,63,8,20,6
F#,43,8,61,7,5,17,24,72,69,8,9,4
G,30,4,13,7,17,44,44,102,40,8,12,10
G#,61,4,4,10,7,60,4,16,8,12,44,4
A,30,4,32,52,1,3,134,14,4,8,16,4
A#,22,27,48,24,3,20,9,16,36,4,40,4
B,13,11,4,5,132,23,8,2,6,107,7,38
