,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,20,13,14,13,3,48,2,18,53,36,72,4
C#,29,132,12,8,12,50,43,9,42,18,57,3
D,3,12,95,9,12,30,1,3,15,12,133,15
D#,106,26,13,11,3,23,2,36,14,52,73,3
E,8,8,19,13,5,6,3,3,1,5,2,4
F,41,110,81,96,9,41,19,22,13,6,30,9
F#,9,45,4,25,18,27,39,9,12,6,3,23
G,5,13,17,86,5,21,3,24,7,30,29,5
G#,8,29,19,35,2,55,15,9,24,5,9,22
A,3,5,24,50,5,39,38,15,20,18,54,3
A#,55,28,51,27,2,128,19,76,29,42,32,6
B,3,7,15,14,6,9,14,3,15,16,1,29
