,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,215,43,8,176,81,163,2,84,130,133,91,3
C#,41,32,12,76,21,58,39,8,50,4,60,4
D,18,7,82,18,7,33,11,9,4,20,39,5
D#,138,59,8,232,8,13,51,86,186,1,77,25
E,53,16,7,11,43,32,14,66,20,14,26,4
F,134,62,44,22,24,223,21,26,84,90,31,11
F#,4,19,4,16,6,8,89,8,5,10,28,57
G,93,32,14,47,63,44,6,43,34,16,86,6
G#,179,41,11,103,13,73,6,36,109,16,35,55
A,149,3,15,5,12,77,3,32,1,43,25,4
A#,91,71,39,95,9,45,10,83,37,16,24,11
B,13,20,9,83,19,4,2,3,17,6,9,8
