,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,28,2,19,15,44,9,2,19,8,13,3,34
C#,3,39,11,23,78,11,60,11,18,23,12,42
D,32,12,49,7,27,14,51,32,24,15,12,35
D#,6,30,11,34,30,2,105,3,44,7,9,67
E,28,21,41,49,160,11,42,43,142,51,21,87
F,18,7,6,3,13,6,5,7,20,7,14,4
F#,13,36,39,28,48,14,132,17,29,82,30,109
G,34,11,16,8,31,5,21,37,12,8,11,32
G#,5,35,22,24,59,6,47,12,70,24,11,159
A,20,59,17,29,45,1,25,9,27,62,1,48
A#,4,45,8,16,6,2,29,3,19,3,22,22
B,23,34,71,112,154,11,58,33,61,48,33,188
