,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,18,7,6,4,14,1,14,25,7,14,5,5
C#,1,82,36,2,35,24,40,18,9,45,14,44
D,6,43,204,2,33,13,99,64,9,55,16,93
D#,9,16,4,5,36,71,5,4,63,3,38,6
E,22,57,57,1,45,6,25,49,19,29,5,20
F,3,19,20,25,3,9,9,7,9,3,2,16
F#,12,34,110,4,28,8,68,22,9,55,17,53
G,23,17,46,4,81,3,31,88,2,23,10,62
G#,2,11,9,113,14,11,14,1,12,4,5,17
A,17,36,66,2,31,7,57,16,6,48,6,18
A#,1,6,9,20,12,5,23,9,5,1,9,17
B,3,38,73,8,40,13,35,87,16,30,8,56
