,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,1,2,5,3,3,1,6,5,3,1,1
C#,3,16,1,5,8,23,12,1,13,2,10,4
D,1,1,1,1,1,1,2,1,1,2,1,1
D#,1,12,2,3,5,5,9,1,2,2,5,2
E,19,3,4,6,1,1,1,1,4,4,1,3
F,2,10,3,4,2,12,3,3,13,3,10,1
F#,6,7,1,6,6,6,10,1,1,2,8,2
G,6,2,2,12,1,1,4,2,1,1,1,1
G#,3,23,4,4,1,6,6,1,21,2,2,4
A,1,6,2,3,3,3,1,4,3,6,1,7
A#,1,15,1,5,7,3,4,1,7,2,1,1
B,1,1,3,1,2,2,2,3,12,5,1,13
