,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,45,2,55,9,114,44,9,55,9,48,7,79
C#,10,16,1,23,19,1,16,15,5,10,3,23
D,69,8,24,2,63,43,14,49,8,46,3,21
D#,4,4,2,9,10,8,13,13,13,4,1,7
E,40,20,58,7,112,27,14,63,81,118,4,52
F,18,9,5,2,53,35,1,19,27,49,18,16
F#,13,14,2,9,4,1,5,42,8,5,58,15
G,75,12,47,6,31,34,26,52,5,51,6,54
G#,14,2,23,1,42,5,7,1,15,43,22,71
A,124,5,73,22,67,19,6,61,35,66,16,29
A#,33,10,13,1,1,1,4,6,48,4,14,12
B,74,20,57,18,60,25,6,23,13,68,12,20
