,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,5,7,14,2,2,14,10,13,33,5,15,26
C#,2,12,4,18,6,4,20,2,10,4,4,20
D,23,5,4,8,14,12,5,3,4,2,2,4
D#,6,14,8,17,12,8,21,3,14,2,5,12
E,2,18,24,14,12,8,14,4,6,2,2,2
F,15,3,6,8,12,10,8,7,10,22,2,2
F#,4,14,1,18,16,8,23,10,16,8,16,22
G,6,2,4,6,4,22,9,6,7,5,7,6
G#,2,14,8,4,10,4,24,8,20,8,8,8
A,18,4,8,4,38,3,4,21,6,8,24,14
A#,3,6,2,8,8,2,10,8,14,41,6,2
B,18,8,10,11,12,4,16,6,12,6,14,47
