,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,33,10,106,13,18,8,7,24,12,36,6,15
C#,3,9,55,6,9,3,10,1,5,2,7,7
D,48,21,131,18,85,27,57,97,9,55,26,90
D#,3,7,15,12,28,12,17,15,5,3,12,9
E,33,9,42,6,3,9,44,30,4,38,3,6
F,4,5,21,9,3,11,18,18,2,6,24,1
F#,6,7,55,3,22,18,23,45,4,19,3,31
G,30,1,54,2,52,10,35,54,6,55,28,43
G#,3,3,7,6,26,15,2,3,3,17,2,6
A,27,17,80,3,15,6,37,29,14,66,3,53
A#,18,3,36,6,11,15,3,18,1,16,21,3
B,64,29,60,27,20,6,3,36,3,37,3,21
