,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,27,2,7,561,12,68,9,15,63,23,27,37
C#,1,2,61,30,10,10,21,5,42,16,23,1
D,15,40,47,1,22,72,24,46,4,112,47,13
D#,115,14,154,15,9,74,36,1,7,1,1,7
E,7,16,25,3,12,40,14,57,2,21,3,23
F,42,6,34,5,32,31,26,29,2,106,37,4
F#,4,12,30,7,6,32,1,34,40,53,1,4
G,13,10,30,3,37,27,15,27,4,46,63,29
G#,320,5,6,8,84,5,15,56,6,34,4,7
A,71,35,101,13,33,45,61,31,14,121,66,11
A#,5,1,94,2,24,29,1,28,16,73,48,10
B,19,1,2,18,4,8,13,12,20,47,1,10
