,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,6,20,2,36,4,20,20,15,34,10,38,4
C#,22,19,13,5,0,29,0,23,30,0,18,5
D,2,5,11,32,2,2,0,2,4,0,0,0
D#,21,43,12,79,3,15,1,40,12,0,35,0
E,4,0,2,12,0,5,0,2,2,0,0,0
F,29,18,4,27,14,20,5,18,10,0,17,10
F#,10,0,0,0,0,10,0,0,1,5,0,0
G,29,5,0,27,4,37,0,0,10,0,22,2
G#,36,24,0,24,0,15,0,16,23,5,26,2
A,7,0,0,0,0,0,0,0,5,5,29,0
A#,33,29,16,17,0,17,0,20,31,21,84,3
B,10,1,1,1,0,2,0,0,9,0,2,0
