,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,78,2,8,14,8,28,7,16,13,52,30,10
C#,6,16,4,8,2,6,10,4,8,4,32,4
D,6,2,80,14,3,23,4,20,2,18,103,6
D#,36,2,10,67,3,16,36,16,3,22,29,10
E,4,2,4,6,2,4,1,4,4,2,8,15
F,28,4,37,21,2,149,4,8,4,22,49,5
F#,4,6,2,38,1,2,6,2,2,20,6,3
G,12,8,22,26,6,14,4,50,3,2,24,2
G#,6,4,4,5,2,4,1,2,6,2,4,4
A,44,6,20,18,3,24,28,8,2,58,28,4
A#,24,34,91,24,8,55,4,42,6,26,245,2
B,4,6,6,10,42,2,2,16,2,2,2,10
