,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,139,3,50,18,129,53,20,61,14,36,9,44
C#,5,11,32,2,3,9,2,8,4,5,9,8
D,57,27,77,12,33,42,20,51,8,40,8,48
D#,9,1,10,12,10,2,14,9,5,10,1,1
E,78,6,33,7,53,30,5,114,9,52,4,16
F,32,3,33,3,35,51,5,24,23,54,9,28
F#,12,5,10,3,13,9,23,41,4,33,5,18
G,99,11,28,7,48,36,37,114,5,37,18,76
G#,14,6,8,2,5,9,5,10,20,13,13,19
A,86,5,46,13,33,39,32,28,12,58,8,21
A#,5,14,5,1,13,5,2,7,1,16,8,14
B,40,7,91,7,32,15,8,49,6,27,11,24
