,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,105,13,70,128,35,42,13,123,105,45,40,34
C#,22,8,2,22,6,13,2,3,13,5,18,6
D,83,16,88,38,5,42,21,96,15,32,42,81
D#,151,15,48,59,4,24,21,83,58,15,34,9
E,57,1,10,3,4,4,5,16,5,2,4,7
F,33,34,50,23,5,37,5,60,27,8,29,3
F#,20,48,22,9,5,1,34,22,3,10,5,13
G,130,7,116,86,22,60,19,723,28,19,42,51
G#,68,24,7,90,7,28,2,26,72,8,17,20
A,31,4,33,7,14,12,10,33,4,31,17,15
A#,24,17,47,32,1,39,3,39,33,16,68,4
B,30,1,50,24,10,12,9,78,6,16,7,14
