,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,43,22,60,51,8,71,12,12,23,16,175,35
C#,41,51,9,21,10,40,22,8,50,4,33,16
D,67,19,31,99,8,86,14,29,32,3,70,9
D#,45,35,117,99,21,94,52,87,63,10,83,10
E,7,1,7,17,3,17,12,34,4,3,5,2
F,54,44,65,146,18,102,38,58,67,44,112,10
F#,17,25,13,37,13,63,31,13,24,12,24,11
G,24,11,13,53,11,76,14,38,64,23,118,23
G#,31,50,17,49,1,61,45,74,90,16,108,28
A,55,3,18,6,76,26,4,16,16,2,84,3
A#,107,36,89,123,15,114,34,92,125,89,189,26
B,36,11,28,15,4,8,5,7,13,8,38,14
