,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,5,4,4,20,5,16,12,3,3,15,8,4
C#,14,44,2,8,24,53,18,8,6,1,9,19
D,2,2,3,2,2,8,2,4,1,12,3,2
D#,12,13,5,9,4,15,36,5,7,3,4,5
E,2,6,1,8,1,3,6,16,15,20,9,2
F,11,29,4,13,3,7,16,6,64,9,16,1
F#,6,12,23,10,8,5,6,1,23,21,35,10
G,5,5,2,10,6,10,8,1,2,2,10,2
G#,32,31,1,17,18,28,19,3,29,20,6,2
A,2,9,13,13,3,8,6,8,6,3,3,12
A#,6,24,10,2,12,22,13,3,11,1,9,24
B,2,32,2,16,1,4,2,4,2,12,1,4
