,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,28,4,15,8,28,22,1,58,1,17,25,6
C#,3,9,2,2,6,11,2,9,40,3,3,6
D,28,2,34,2,30,46,43,16,11,25,33,30
D#,8,4,10,15,6,11,1,10,3,2,29,8
E,2,13,25,11,14,26,2,15,3,27,27,12
F,9,8,27,11,24,46,3,13,3,81,17,4
F#,8,21,18,1,4,6,24,6,3,33,4,2
G,22,13,6,4,3,30,6,22,5,18,118,42
G#,1,1,5,2,2,11,6,2,15,3,1,1
A,88,13,46,3,24,7,2,59,4,48,17,3
A#,24,4,78,6,5,41,6,26,4,51,23,4
B,2,1,51,5,1,16,2,25,4,4,2,7
