,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,146,16,60,107,38,111,15,47,24,58,70,33
C#,12,60,13,6,8,47,31,18,8,7,8,19
D,65,6,111,48,14,167,39,79,6,42,66,19
D#,54,24,39,76,2,57,43,70,13,35,18,5
E,33,7,15,8,8,29,7,37,3,26,16,2
F,57,13,73,54,19,206,12,56,52,103,171,14
F#,24,14,28,9,10,19,54,28,5,26,34,17
G,68,4,60,25,41,46,25,234,15,43,91,41
G#,61,13,9,6,3,14,11,16,65,5,9,2
A,90,14,56,34,23,56,20,51,2,103,47,7
A#,72,59,156,45,23,70,6,38,19,51,228,6
B,43,7,41,18,2,9,5,19,2,4,15,108
