,C,C#,D,D#,E,F,F#,G,G#,A,A#,B
C,63,42,10,31,18,98,19,3,21,43,34,2
C#,37,40,5,18,4,134,10,8,58,4,80,2
D,18,1,15,13,2,13,7,13,3,5,7,21
D#,15,19,19,18,2,34,33,24,17,11,51,4
E,8,3,4,7,4,24,3,25,2,28,6,1
F,52,89,2,46,22,147,56,23,27,50,78,7
F#,3,27,30,20,4,36,5,17,9,13,26,1
G,20,2,7,15,11,21,4,7,32,7,26,6
G#,17,4,12,7,4,20,8,30,14,25,11,4
A,94,1,3,6,4,19,6,3,18,11,52,5
A#,35,119,22,64,4,41,18,2,9,39,136,22
B,22,6,13,2,2,10,1,4,7,6,4,2
